Gene_ID	Annotation
C5G04240.1	GO:0005634
C5G04250.1	GO:0005737
C5G04260.1	GO:0009507
C5G04260.1	GO:0009570
C5G04260.1	GO:0009570
C5G04260.1	GO:0009570
C5G04260.1	GO:0009570
C5G04267.1	GO:0005739
C5G04270.1	GO:0005576
C5G04280.1	GO:0005730
C5G04280.1	GO:0005730
C5G04290.1	GO:0005634
C5G04310.1	GO:0005886
C5G04320.2	GO:0005634
C5G04330.1	GO:0005576
C5G04340.1	GO:0005634
C5G04347.1	GO:0005737
C5G04350.1	GO:0005737
C5G04360.1	GO:0005886
C5G04360.1	GO:0009570
C5G04360.1	GO:0009507
C5G04360.1	GO:0009570
C5G04360.1	GO:0009570
C5G04360.1	GO:0009570
C5G04360.1	GO:0009507
C5G04380.1	GO:0046686
C5G04390.1	GO:0005634
C5G04400.1	GO:0005634
C5G04410.1	GO:0005634
C5G04420.1	GO:0005737
C5G04430.2	GO:0005634
C5G04440.1	GO:0005634
C5G04440.1	GO:0009507
C5G04460.1	GO:0005634
C5G04470.1	GO:0005634
C5G04480.1	GO:0005634
C5G04490.1	GO:0009507
C5G04490.1	GO:0009507
C5G04510.1	GO:0005634
C5G04520.1	GO:0005634
C5G04530.1	GO:0005576
C5G04540.1	GO:0005634
C5G04550.1	GO:0005634
C5G04560.2	GO:0005634
C5G04590.1	GO:0016020
C5G04590.1	GO:0009570
C5G04590.1	GO:0009941
C5G04590.1	GO:0009941
C5G04590.1	GO:0009651
C5G04590.1	GO:0009507
C5G04590.1	GO:0009570
C5G04590.1	GO:0009651
C5G04590.1	GO:0009570
C5G04590.1	GO:0009507
C5G04590.1	GO:0009941
C5G04590.1	GO:0009570
C5G04590.1	GO:0009570
C5G04590.1	GO:0009941
C5G04590.1	GO:0009570
C5G04590.1	GO:0048046
C5G04590.1	GO:0009570
C5G04590.1	GO:0005737
C5G04590.1	GO:0009570
C5G04600.1	GO:0005730
C5G04600.1	GO:0009507
C5G04600.1	GO:0005730
C5G04610.1	GO:0005634
C5G04620.2	GO:0005739
C5G04630.1	GO:0005576
C5G04640.1	GO:0005634
C5G04660.1	GO:0009507
C5G04670.1	GO:0005634
C5G04680.1	GO:0009507
C5G04710.1	GO:0009570
C5G04710.1	GO:0009570
C5G04710.1	GO:0009570
C5G04710.1	GO:0009570
C5G04710.1	GO:0009507
C5G04740.1	GO:0009570
C5G04740.1	GO:0009570
C5G04740.1	GO:0009570
C5G04740.1	GO:0009570
C5G04740.1	GO:0009535
C5G04740.1	GO:0009507
C5G04740.1	GO:0009535
C5G04740.1	GO:0009570
C5G04740.1	GO:0009535
C5G04740.1	GO:0009535
C5G04740.1	GO:0009570
C5G04740.1	GO:0009570
C5G04740.1	GO:0009535
C5G04740.1	GO:0009570
C5G04740.1	GO:0009507
C5G04750.1	GO:0009507
C5G04760.1	GO:0005634
C5G04780.1	GO:0009507
C5G04780.1	GO:0005739
C5G04790.1	GO:0005739
C5G04800.1	GO:0005737
C5G04810.1	GO:0009507
C5G04810.1	GO:0009507
C5G04820.1	GO:0005634
C5G04830.1	GO:0005634
C5G04840.1	GO:0005634
C5G04850.2	GO:0005737
C5G04860.1	GO:0005634
C5G04870.1	GO:0009507
C5G04885.1	GO:0005886
C5G04885.1	GO:0005576
C5G04900.1	GO:0009507
C5G04900.1	GO:0009507
C5G04910.1	GO:0005634
C5G04920.1	GO:0009507
C5G04930.1	GO:0005886
C5G04930.1	GO:0016020
C5G04930.1	GO:0005886
C5G04940.1	GO:0005634
C5G04990.1	GO:0005634
C5G05000.2	GO:0009941
C5G05000.2	GO:0009507
C5G05000.2	GO:0009507
C5G05000.2	GO:0009941
C5G05000.2	GO:0009941
C5G05000.2	GO:0009941
C5G05000.2	GO:0009507
C5G05000.2	GO:0009941
C5G05000.2	GO:0009941
C5G05000.2	GO:0009941
C5G05000.2	GO:0009941
C5G05010.1	GO:0016020
C5G05010.1	GO:0005829
C5G05010.1	GO:0009506
C5G05020.1	GO:0005576
C5G05030.1	GO:0005576
C5G05040.1	GO:0005634
C5G05050.1	GO:0005634
C5G05060.1	GO:0005634
C5G05090.1	GO:0005634
C5G05100.1	GO:0005634
C5G05110.1	GO:0005576
C5G05113.1	GO:0005739
C5G05120.1	GO:0005634
C5G05130.1	GO:0005634
C5G05140.1	GO:0005634
C5G05160.1	GO:0005618
C5G05160.1	GO:0005886
C5G05160.1	GO:0005576
C5G05170.1	GO:0005794
C5G05170.1	GO:0009506
C5G05170.1	GO:0005886
C5G05170.1	GO:0005886
C5G05170.1	GO:0005886
C5G05180.1	GO:0005737
C5G05190.1	GO:0005634
C5G05200.1	GO:0009507
C5G05200.1	GO:0005886
C5G05200.1	GO:0010287
C5G05200.1	GO:0010287
C5G05200.1	GO:0010287
C5G05200.1	GO:0010287
C5G05210.1	GO:0005737
C5G05220.1	GO:0009507
C5G05230.1	GO:0005634
C5G05240.1	GO:0005634
C5G05270.1	GO:0009507
C5G05290.1	GO:0005576
C5G05300.1	GO:0009507
C5G05310.3	GO:0005886
C5G05330.1	GO:0005634
C5G05340.1	GO:0048046
C5G05340.1	GO:0005576
C5G05340.1	GO:0005794
C5G05340.1	GO:0005829
C5G05340.1	GO:0005618
C5G05350.1	GO:0005634
C5G05360.1	GO:0005634
C5G05365.1	GO:0005737
C5G05370.1	GO:0005739
C5G05390.1	GO:0005576
C5G05400.1	GO:0005634
C5G05410.1	GO:0005634
C5G05420.1	GO:0009507
C5G05430.1	GO:0005634
C5G05440.1	GO:0005634
C5G05450.1	GO:0005634
C5G05470.1	GO:0005829
C5G05470.1	GO:0005737
C5G05480.1	GO:0005773
C5G05480.1	GO:0005634
C5G05480.1	GO:0005773
C5G05490.1	GO:0005634
C5G05510.1	GO:0005634
C5G05520.1	GO:0005634
C5G05530.1	GO:0005634
C5G05540.1	GO:0005634
C5G05550.2	GO:0005634
C5G05560.1	GO:0005634
C5G05570.1	GO:0005886
C5G05570.1	GO:0005634
C5G05580.1	GO:0009941
C5G05580.1	GO:0009941
C5G05580.1	GO:0009507
C5G05580.1	GO:0009941
C5G05580.1	GO:0009941
C5G05598.1	GO:0005576
C5G05600.1	GO:0005737
C5G05610.1	GO:0005634
C5G05620.1	GO:0005737
C5G05630.1	GO:0005886
C5G05640.1	GO:0016020
C5G05650.1	GO:0005576
C5G05660.1	GO:0005634
C5G05660.1	GO:0005634
C5G05670.2	GO:0005886
C5G05670.2	GO:0005737
C5G05680.1	GO:0005634
C5G05690.1	GO:0005739
C5G05700.1	GO:0005634
C5G05710.1	GO:0005737
C5G05720.1	GO:0005634
C5G05730.2	GO:0009507
C5G05740.1	GO:0009535
C5G05740.1	GO:0009535
C5G05740.1	GO:0009507
C5G05740.1	GO:0009535
C5G05740.1	GO:0009535
C5G05740.1	GO:0009535
C5G05740.1	GO:0009507
C5G05750.1	GO:0005634
C5G05760.1	GO:0005794
C5G05770.1	GO:0005634
C5G05780.1	GO:0005829
C5G05780.1	GO:0005737
C5G05790.1	GO:0005634
C5G05800.1	GO:0005634
C5G05810.1	GO:0005576
C5G05820.1	GO:0005794
C5G05820.1	GO:0005886
C5G05830.1	GO:0005634
C5G05840.1	GO:0005634
C5G05850.1	GO:0005634
C5G05870.1	GO:0005634
C5G05890.1	GO:0005634
C5G05910.1	GO:0005634
C5G05920.1	GO:0005634
C5G05930.1	GO:0005634
C5G05940.1	GO:0005634
C5G05960.1	GO:0005576
C5G05965.1	GO:0005634
C5G05970.2	GO:0005634
C5G05980.1	GO:0005829
C5G05987.1	GO:0005739
C5G05990.1	GO:0005739
C5G06000.1	GO:0005737
C5G06010.1	GO:0005634
C5G06020.1	GO:0005576
C5G06030.1	GO:0005576
C5G06043.1	GO:0005739
C5G06050.1	GO:0005794
C5G06060.1	GO:0005829
C5G06070.1	GO:0005634
C5G06080.1	GO:0005634
C5G06100.2	GO:0005634
C5G06110.1	GO:0005634
C5G06120.1	GO:0005739
C5G06140.1	GO:0005829
C5G06140.1	GO:0009507
C5G06150.1	GO:0005634
C5G06160.1	GO:0005634
C5G06170.1	GO:0005886
C5G06190.2	GO:0005739
C5G06210.1	GO:0009507
C5G06220.2	GO:0009507
C5G06250.2	GO:0005634
C5G06270.1	GO:0005634
C5G06280.1	GO:0005739
C5G06290.1	GO:0009570
C5G06290.1	GO:0009507
C5G06290.1	GO:0009570
C5G06290.1	GO:0009570
C5G06290.1	GO:0009570
C5G06290.1	GO:0009570
C5G06290.1	GO:0009570
C5G06290.1	GO:0042742
C5G06290.1	GO:0009570
C5G06290.1	GO:0005739
C5G06290.1	GO:0009570
C5G06290.1	GO:0009507
C5G06290.1	GO:0009570
C5G06290.1	GO:0009570
C5G06290.1	GO:0048046
C5G06290.1	GO:0042742
C5G06290.1	GO:0009570
C5G06290.1	GO:0009570
C5G06310.1	GO:0005634
C5G06320.1	GO:0009506
C5G06320.1	GO:0005774
C5G06320.1	GO:0005886
C5G06320.1	GO:0005739
C5G06320.1	GO:0005774
C5G06320.1	GO:0005774
C5G06320.1	GO:0005886
C5G06320.1	GO:0005794
C5G06340.1	GO:0009507
C5G06350.1	GO:0009506
C5G06350.1	GO:0005634
C5G06360.1	GO:0005634
C5G06380.1	GO:0005634
C5G06390.1	GO:0005576
C5G06390.1	GO:0005773
C5G06390.1	GO:0005773
C5G06400.1	GO:0005739
C5G06410.1	GO:0005739
C5G06420.1	GO:0016020
C5G06420.1	GO:0005634
C5G06430.1	GO:0009507
C5G06440.4	GO:0005634
C5G06450.1	GO:0005774
C5G06450.1	GO:0005773
C5G06450.1	GO:0005774
C5G06450.1	GO:0005634
C5G06450.1	GO:0005774
C5G06450.1	GO:0005773
C5G06460.1	GO:0005829
C5G06480.1	GO:0009507
C5G06490.1	GO:0005634
C5G06500.1	GO:0005634
C5G06510.1	GO:0005634
C5G06520.1	GO:0005634
C5G06530.2	GO:0005886
C5G06540.1	GO:0005739
C5G06550.1	GO:0005634
C5G06560.1	GO:0005634
C5G06570.1	GO:0005634
C5G06580.1	GO:0005524
C5G06580.1	GO:0005524
C5G06580.1	GO:0005739
C5G06580.1	GO:0005739
C5G06600.1	GO:0005634
C5G06600.1	GO:0005829
C5G06610.1	GO:0005634
C5G06620.1	GO:0005634
C5G06650.1	GO:0005634
C5G06660.1	GO:0005739
C5G06690.2	GO:0009507
C5G06700.1	GO:0030244
C5G06700.1	GO:0009834
C5G06700.1	GO:0030244
C5G06700.1	GO:0005634
C5G06700.1	GO:0030244
C5G06700.1	GO:0030244
C5G06710.1	GO:0005634
C5G06720.1	GO:0005794
C5G06720.1	GO:0005576
C5G06730.1	GO:0005774
C5G06730.1	GO:0005576
C5G06730.1	GO:0005774
C5G06730.1	GO:0005774
C5G06740.1	GO:0005886
C5G06750.1	GO:0005739
C5G06770.1	GO:0005737
C5G06800.1	GO:0005634
C5G06810.1	GO:0005739
C5G06820.1	GO:0005576
C5G06830.1	GO:0005634
C5G06839.3	GO:0005634
C5G06850.1	GO:0005634
C5G06860.1	GO:0005794
C5G06860.1	GO:0005576
C5G06860.1	GO:0009506
C5G06860.1	GO:0005618
C5G06870.1	GO:0009505
C5G06870.1	GO:0005618
C5G06870.1	GO:0005576
C5G06870.1	GO:0005618
C5G06870.1	GO:0005618
C5G06870.1	GO:0009506
C5G06890.1	GO:0005634
C5G06910.1	GO:0005737
C5G06920.1	GO:0005576
C5G06930.1	GO:0005634
C5G06940.1	GO:0005576
C5G06950.1	GO:0005634
C5G06960.1	GO:0005634
C5G06970.1	GO:0005634
C5G06970.1	GO:0009506
C5G06980.4	GO:0005634
C5G06990.1	GO:0009507
C5G07010.1	GO:0009507
C5G07020.1	GO:0009535
C5G07020.1	GO:0009579
C5G07020.1	GO:0009535
C5G07020.1	GO:0009507
C5G07020.1	GO:0009535
C5G07020.1	GO:0009507
C5G07020.1	GO:0009535
C5G07020.1	GO:0009507
C5G07020.1	GO:0009535
C5G07030.1	GO:0009505
C5G07030.1	GO:0005618
C5G07030.1	GO:0005576
C5G07040.1	GO:0005634
C5G07050.1	GO:0009507
C5G07060.1	GO:0005634
C5G07070.1	GO:0005886
C5G07080.1	GO:0005737
C5G07090.1	GO:0022626
C5G07090.1	GO:0005774
C5G07090.1	GO:0005774
C5G07090.1	GO:0022626
C5G07090.1	GO:0005737
C5G07090.1	GO:0022626
C5G07090.1	GO:0005774
C5G07090.1	GO:0022626
C5G07100.1	GO:0005634
C5G07120.1	GO:0005634
C5G07130.1	GO:0005576
C5G07140.1	GO:0005886
C5G07150.1	GO:0005886
C5G07160.1	GO:0005634
C5G07170.1	GO:0005634
C5G07190.1	GO:0005576
C5G07190.1	GO:0016020
C5G07200.1	GO:0005737
C5G07210.1	GO:0005634
C5G07210.1	GO:0009507
C5G07220.1	GO:0005634
C5G07225.1	GO:0005737
C5G07230.1	GO:0005576
C5G07240.1	GO:0005634
C5G07250.1	GO:0009506
C5G07260.1	GO:0005634
C5G07270.1	GO:0005737
C5G07280.1	GO:0009507
C5G07290.1	GO:0005634
C5G07300.1	GO:0005886
C5G07300.1	GO:0009506
C5G07300.1	GO:0005886
C5G07310.1	GO:0005634
C5G07320.1	GO:0005739
C5G07340.2	GO:0009507
C5G07350.2	GO:0005829
C5G07370.2	GO:0005634
C5G07370.2	GO:0005829
C5G07390.1	GO:0005634
C5G07400.1	GO:0005634
C5G07410.1	GO:0005576
C5G07420.1	GO:0005576
C5G07430.1	GO:0005576
C5G07440.1	GO:0005739
C5G07440.1	GO:0005739
C5G07440.1	GO:0046686
C5G07440.1	GO:0005739
C5G07440.1	GO:0005774
C5G07440.1	GO:0005774
C5G07440.1	GO:0005524
C5G07440.1	GO:0005524
C5G07440.1	GO:0005774
C5G07440.1	GO:0009651
C5G07440.1	GO:0009651
C5G07450.1	GO:0005634
C5G07460.1	GO:0009507
C5G07475.1	GO:0005886
C5G07480.1	GO:0005737
C5G07500.1	GO:0005634
C5G07540.1	GO:0005576
C5G07570.1	GO:0005576
C5G07571.1	GO:0005739
C5G07580.1	GO:0005634
C5G07590.1	GO:0005737
C5G07610.1	GO:0005634
C5G07620.1	GO:0005886
C5G07630.1	GO:0016020
C5G07640.1	GO:0005737
C5G07650.1	GO:0005634
C5G07660.1	GO:0005634
C5G07670.1	GO:0005634
C5G07680.1	GO:0005634
C5G07690.1	GO:0005634
C5G07700.1	GO:0005634
C5G07710.1	GO:0005634
C5G07720.1	GO:0005794
C5G07730.1	GO:0005634
C5G07740.1	GO:0005737
C5G07760.1	GO:0009570
C5G07760.1	GO:0009570
C5G07760.1	GO:0005634
C5G07760.1	GO:0009570
C5G07760.1	GO:0009570
C5G07770.1	GO:0005634
C5G07780.1	GO:0005634
C5G07790.1	GO:0005634
C5G07800.1	GO:0005634
C5G07810.1	GO:0005634
C5G07820.1	GO:0005886
C5G07830.1	GO:0009505
C5G07830.1	GO:0005618
C5G07830.1	GO:0005576
C5G07850.1	GO:0005737
C5G07860.1	GO:0005737
C5G07870.1	GO:0005737
C5G07880.1	GO:0005634
C5G07890.1	GO:0005634
C5G07900.1	GO:0009507
C5G07900.1	GO:0016020
C5G07910.1	GO:0005886
C5G07910.1	GO:0005886
C5G07920.1	GO:0005737
C5G07930.3	GO:0005634
C5G07940.1	GO:0005634
C5G07950.1	GO:0009507
C5G07960.1	GO:0009507
C5G07970.1	GO:0005634
C5G07980.1	GO:0009506
C5G07980.1	GO:0005634
C5G07990.1	GO:0005576
C5G08000.1	GO:0005886
C5G08000.1	GO:0046658
C5G08000.1	GO:0046658
C5G08010.1	GO:0005737
C5G08020.1	GO:0005634
C5G08030.1	GO:0005886
C5G08050.1	GO:0009534
C5G08050.1	GO:0009535
C5G08050.1	GO:0009535
C5G08050.1	GO:0009535
C5G08050.1	GO:0009535
C5G08050.1	GO:0009534
C5G08050.1	GO:0009535
C5G08050.1	GO:0009535
C5G08050.1	GO:0009535
C5G08050.1	GO:0009507
C5G08050.1	GO:0009535
C5G08050.1	GO:0009534
C5G08050.1	GO:0009579
C5G08050.1	GO:0009507
C5G08050.1	GO:0009535
C5G08050.1	GO:0009534
C5G08050.1	GO:0009507
C5G08050.1	GO:0009535
C5G08055.1	GO:0005576
C5G08070.1	GO:0005634
C5G08090.1	GO:0005739
C5G08100.1	GO:0005737
C5G08100.1	GO:0005829
C5G08110.1	GO:0005634
C5G08120.1	GO:0005634
C5G08130.5	GO:0005634
C5G08139.1	GO:0005634
C5G08141.1	GO:0005634
C5G08150.1	GO:0005634
C5G08160.1	GO:0005886
C5G08160.1	GO:0005829
C5G08170.1	GO:0005634
C5G08180.1	GO:0005730
C5G08180.1	GO:0005634
C5G08180.1	GO:0005730
C5G08190.1	GO:0005634
C5G08200.1	GO:0005634
C5G08230.1	GO:0009506
C5G08230.1	GO:0005634
C5G08260.1	GO:0005576
C5G08270.1	GO:0009507
C5G08280.1	GO:0009570
C5G08280.1	GO:0009941
C5G08280.1	GO:0009570
C5G08280.1	GO:0009570
C5G08280.1	GO:0009570
C5G08280.1	GO:0009507
C5G08280.1	GO:0009570
C5G08280.1	GO:0009570
C5G08280.1	GO:0009570
C5G08280.1	GO:0009570
C5G08280.1	GO:0009570
C5G08280.1	GO:0009570
C5G08280.1	GO:0009570
C5G08280.1	GO:0009941
C5G08280.1	GO:0009570
C5G08280.1	GO:0009941
C5G08280.1	GO:0009941
C5G08280.1	GO:0042742
C5G08280.1	GO:0009507
C5G08280.1	GO:0042742
C5G08280.1	GO:0048046
C5G08290.1	GO:0005634
C5G08300.1	GO:0005618
C5G08300.1	GO:0046686
C5G08300.1	GO:0005739
C5G08300.1	GO:0046872
C5G08300.1	GO:0005739
C5G08305.1	GO:0005739
C5G08310.1	GO:0005739
C5G08315.1	GO:0005576
C5G08320.1	GO:0005634
C5G08330.1	GO:0005634
C5G08360.1	GO:0005634
C5G08370.1	GO:0005576
C5G08380.1	GO:0005618
C5G08380.1	GO:0005576
C5G08380.1	GO:0048046
C5G08390.1	GO:0005737
C5G08410.1	GO:0009507
C5G08410.1	GO:0009507
C5G08415.1	GO:0009507
C5G08420.1	GO:0005634
C5G08430.1	GO:0005634
C5G08440.2	GO:0005634
C5G08450.1	GO:0005634
C5G08460.1	GO:0005576
C5G08470.1	GO:0005886
C5G08480.2	GO:0005634
C5G08490.1	GO:0005739
C5G08505.1	GO:0005576
C5G08510.1	GO:0005739
C5G08520.1	GO:0005634
C5G08530.1	GO:0005739
C5G08535.1	GO:0005634
C5G08540.1	GO:0009535
C5G08540.1	GO:0009941
C5G08540.1	GO:0009941
C5G08540.1	GO:0009941
C5G08540.1	GO:0009535
C5G08540.1	GO:0009507
C5G08540.1	GO:0009941
C5G08540.1	GO:0009941
C5G08540.1	GO:0009941
C5G08540.1	GO:0009535
C5G08540.1	GO:0009941
C5G08540.1	GO:0009941
C5G08540.1	GO:0009507
C5G08540.1	GO:0009941
C5G08540.1	GO:0009535
C5G08540.1	GO:0009941
C5G08540.1	GO:0009941
C5G08540.1	GO:0009941
C5G08540.1	GO:0009535
C5G08550.1	GO:0005634
C5G08560.1	GO:0005737
C5G08565.1	GO:0005634
C5G08570.1	GO:0005829
C5G08570.1	GO:0005737
C5G08580.1	GO:0005794
C5G08580.1	GO:0005886
C5G08590.1	GO:0005634
C5G08600.2	GO:0005634
C5G08610.1	GO:0009507
C5G08620.1	GO:0005634
C5G08630.1	GO:0005634
C5G08640.1	GO:0005737
C5G08650.1	GO:0009507
C5G08650.1	GO:0005886
C5G08660.1	GO:0005886
C5G08670.1	GO:0005739
C5G08670.1	GO:0005774
C5G08670.1	GO:0005774
C5G08670.1	GO:0005886
C5G08670.1	GO:0009507
C5G08670.1	GO:0005524
C5G08670.1	GO:0005739
C5G08670.1	GO:0005524
C5G08670.1	GO:0005739
C5G08670.1	GO:0009507
C5G08670.1	GO:0005774
C5G08670.1	GO:0005739
C5G08680.1	GO:0005507
C5G08680.1	GO:0016020
C5G08680.1	GO:0005739
C5G08680.1	GO:0005739
C5G08680.1	GO:0046686
C5G08690.1	GO:0005730
C5G08690.1	GO:0009941
C5G08690.1	GO:0009941
C5G08690.1	GO:0005507
C5G08690.1	GO:0009941
C5G08690.1	GO:0005730
C5G08690.1	GO:0009941
C5G08690.1	GO:0005739
C5G08695.1	GO:0005634
C5G08720.1	GO:0009507
C5G08730.1	GO:0005737
C5G08740.1	GO:0009534
C5G08740.1	GO:0010287
C5G08740.1	GO:0010287
C5G08740.1	GO:0009507
C5G08740.1	GO:0010287
C5G08740.1	GO:0005618
C5G08740.1	GO:0009534
C5G08740.1	GO:0009534
C5G08740.1	GO:0005739
C5G08740.1	GO:0009534
C5G08740.1	GO:0010287
C5G08750.3	GO:0005634
C5G08760.1	GO:0005576
C5G08770.1	GO:0005739
C5G08780.1	GO:0005634
C5G08790.1	GO:0005634
C5G09210.1	GO:0005634
C5G09220.1	GO:0005886
C5G09225.1	GO:0005739
C5G09230.7	GO:0005737
C5G09240.2	GO:0005634
C5G09250.1	GO:0005634
C5G09260.1	GO:0005737
C5G09260.1	GO:0005886
C5G09270.1	GO:0005634
C5G09280.1	GO:0005886
C5G09290.1	GO:0005739
C5G09300.1	GO:0005739
C5G09310.1	GO:0005634
C5G09320.1	GO:0005634
C5G09330.1	GO:0005634
C5G09340.1	GO:0005737
C5G09350.1	GO:0009507
C5G09360.1	GO:0005576
C5G09370.1	GO:0005886
C5G09380.1	GO:0005634
C5G09390.1	GO:0005737
C5G09400.1	GO:0005774
C5G09400.1	GO:0005774
C5G09400.1	GO:0005886
C5G09400.1	GO:0000325
C5G09400.1	GO:0000325
C5G09400.1	GO:0005774
C5G09410.3	GO:0005634
C5G09430.1	GO:0005737
C5G09440.1	GO:0009507
C5G09440.1	GO:0016020
C5G09440.1	GO:0009506
C5G09445.1	GO:0005739
C5G09450.1	GO:0005739
C5G09460.1	GO:0005634
C5G09470.1	GO:0005739
C5G09490.1	GO:0005737
C5G09500.1	GO:0005737
C5G09510.1	GO:0022626
C5G09510.1	GO:0022626
C5G09510.1	GO:0005774
C5G09510.1	GO:0005737
C5G09510.1	GO:0005730
C5G09510.1	GO:0005774
C5G09510.1	GO:0005730
C5G09510.1	GO:0009506
C5G09510.1	GO:0005774
C5G09510.1	GO:0022626
C5G09510.1	GO:0022626
C5G09540.1	GO:0005737
C5G09550.1	GO:0005737
C5G09560.1	GO:0005634
C5G09570.1	GO:0005634
C5G09590.1	GO:0005524
C5G09590.1	GO:0005524
C5G09590.1	GO:0005618
C5G09590.1	GO:0005774
C5G09590.1	GO:0005739
C5G09590.1	GO:0005739
C5G09590.1	GO:0046686
C5G09590.1	GO:0009651
C5G09590.1	GO:0009507
C5G09590.1	GO:0009651
C5G09590.1	GO:0005774
C5G09590.1	GO:0005774
C5G09600.1	GO:0005886
C5G09610.1	GO:0005737
C5G09620.1	GO:0005634
C5G09630.1	GO:0005634
C5G09640.1	GO:0005576
C5G09650.1	GO:0042742
C5G09650.1	GO:0009570
C5G09650.1	GO:0009570
C5G09650.1	GO:0009570
C5G09650.1	GO:0009570
C5G09650.1	GO:0009507
C5G09650.1	GO:0009570
C5G09650.1	GO:0009570
C5G09650.1	GO:0009570
C5G09650.1	GO:0009570
C5G09650.1	GO:0009941
C5G09650.1	GO:0009941
C5G09650.1	GO:0009941
C5G09650.1	GO:0009570
C5G09650.1	GO:0009651
C5G09650.1	GO:0009570
C5G09650.1	GO:0009507
C5G09650.1	GO:0009570
C5G09650.1	GO:0009579
C5G09650.1	GO:0009941
C5G09650.1	GO:0046686
C5G09650.1	GO:0042742
C5G09650.1	GO:0009570
C5G09650.1	GO:0009651
C5G09660.4	GO:0009507
C5G09660.4	GO:0005737
C5G09660.4	GO:0005777
C5G09660.4	GO:0048046
C5G09660.4	GO:0005777
C5G09670.2	GO:0005634
C5G09680.1	GO:0005634
C5G09700.1	GO:0005576
C5G09710.1	GO:0005634
C5G09711.1	GO:0005739
C5G09720.1	GO:0005634
C5G09730.1	GO:0005576
C5G09740.1	GO:0005634
C5G09750.1	GO:0005634
C5G09760.1	GO:0009507
C5G09770.1	GO:0009507
C5G09780.1	GO:0005634
C5G09790.2	GO:0005634
C5G09800.1	GO:0005737
C5G09805.1	GO:0005576
C5G09810.1	GO:0009570
C5G09810.1	GO:0009506
C5G09810.1	GO:0005730
C5G09810.1	GO:0009941
C5G09810.1	GO:0005829
C5G09810.1	GO:0009941
C5G09810.1	GO:0005886
C5G09810.1	GO:0005618
C5G09810.1	GO:0009570
C5G09810.1	GO:0005886
C5G09810.1	GO:0005737
C5G09810.1	GO:0009941
C5G09810.1	GO:0005730
C5G09810.1	GO:0009570
C5G09810.1	GO:0009570
C5G09810.1	GO:0009941
C5G09820.2	GO:0009507
C5G09820.2	GO:0009507
C5G09830.1	GO:0005576
C5G09840.1	GO:0009507
C5G09850.1	GO:0005634
C5G09870.1	GO:0005886
C5G09870.1	GO:0005886
C5G09870.1	GO:0010192
C5G09870.1	GO:0010192
C5G09870.1	GO:0005886
C5G09880.1	GO:0005634
C5G09890.2	GO:0005737
C5G09900.3	GO:0005634
C5G09910.1	GO:0005634
C5G09920.1	GO:0005634
C5G09930.1	GO:0005886
C5G09940.1	GO:0005739
C5G09950.1	GO:0005739
C5G09960.1	GO:0005634
C5G09960.1	GO:0005886
C5G09976.1	GO:0005634
C5G09978.1	GO:0005739
C5G09980.1	GO:0005739
C5G09990.1	GO:0005739
C5G09995.2	GO:0009507
C5G10000.1	GO:0009507
C5G10010.1	GO:0005730
C5G10010.1	GO:0005737
C5G10010.1	GO:0005730
C5G10020.1	GO:0005886
C5G10020.1	GO:0005886
C5G10020.1	GO:0005886
C5G10020.1	GO:0005886
C5G10030.1	GO:0005634
C5G10030.1	GO:0005634
C5G10060.1	GO:0005576
C5G10070.2	GO:0005634
C5G10080.1	GO:0046658
C5G10080.1	GO:0046658
C5G10080.1	GO:0005576
C5G10090.1	GO:0005634
C5G10100.1	GO:0009507
C5G10110.1	GO:0005634
C5G10120.1	GO:0005634
C5G10130.1	GO:0005576
C5G10140.1	GO:0005634
C5G10150.1	GO:0005634
C5G10160.1	GO:0009941
C5G10160.1	GO:0005618
C5G10160.1	GO:0009941
C5G10160.1	GO:0009534
C5G10160.1	GO:0016020
C5G10160.1	GO:0009534
C5G10160.1	GO:0009534
C5G10160.1	GO:0009941
C5G10160.1	GO:0009941
C5G10160.1	GO:0009534
C5G10160.1	GO:0009507
C5G10160.1	GO:0009507
C5G10170.1	GO:0005737
C5G10200.1	GO:0005634
C5G10200.1	GO:0005886
C5G10210.1	GO:0005634
C5G10220.1	GO:0009507
C5G10240.1	GO:0005829
C5G10250.1	GO:0005886
C5G10260.1	GO:0005794
C5G10270.1	GO:0005634
C5G10280.1	GO:0005634
C5G10290.1	GO:0006468
C5G10290.1	GO:0006468
C5G10290.1	GO:0005886
C5G10290.1	GO:0005886
C5G10290.1	GO:0006468
C5G10300.1	GO:0005737
C5G10310.1	GO:0005576
C5G10330.1	GO:0009507
C5G10340.1	GO:0005634
C5G10350.1	GO:0005774
C5G10350.1	GO:0005774
C5G10350.1	GO:0005774
C5G10350.1	GO:0005634
C5G10360.1	GO:0005886
C5G10360.1	GO:0005829
C5G10360.1	GO:0009506
C5G10360.1	GO:0022626
C5G10360.1	GO:0022626
C5G10360.1	GO:0022626
C5G10360.1	GO:0022626
C5G10360.1	GO:0005634
C5G10370.1	GO:0005634
C5G10380.1	GO:0005576
C5G10390.1	GO:0005634
C5G10400.1	GO:0005634
C5G10420.1	GO:0005886
C5G10430.1	GO:0005886
C5G10440.1	GO:0005634
C5G10450.4	GO:0005737
C5G10460.1	GO:0009507
C5G10470.2	GO:0005886
C5G10470.2	GO:0005829
C5G10470.2	GO:0005737
C5G10470.2	GO:0016020
C5G10470.2	GO:0005886
C5G10480.3	GO:0005739
C5G10490.1	GO:0005886
